Station,Campaign,Metal,Sediment_Conc_mg_per_kg,Water_Conc_ug_per_L,Water_Conc_mg_per_L,Partitioning_Ratio_L_per_kg,pH,Clay_%,Sand_%,Organic_Matter_%,Location
Villamontes,August 2021,Lead,16.1,0.5,0.0005,32200.000000000004,7.0,2.0,87.16,0.27,Bolivia (Non-Mining)
Villamontes,August 2021,Zinc,30.7,25.0,0.025,1228.0,7.0,2.0,87.16,0.27,Bolivia (Non-Mining)
Villamontes,August 2021,Arsenic,10.6,4.0,0.004,2650.0,7.0,2.0,87.16,0.27,Bolivia (Non-Mining)
Villamontes,August 2021,Cadmium,0.63,0.25,0.00025,2520.0,7.0,2.0,87.16,0.27,Bolivia (Non-Mining)
Villamontes,August 2021,Lead,25.0,0.5,0.0005,50000.0,7.0,2.0,87.16,0.27,Bolivia (Non-Mining)
Villamontes,August 2021,Zinc,190.0,25.0,0.025,7600.0,7.0,2.0,87.16,0.27,Bolivia (Non-Mining)
Villamontes,December 2022,Arsenic,5.0,17.0,0.017,294.11764705882354,8.0,2.0,6.16,4.84,Bolivia (Non-Mining)
Villamontes,December 2022,Cadmium,0.5,0.1,0.0001,5000.0,8.0,2.0,6.16,4.84,Bolivia (Non-Mining)
Villamontes,December 2022,Lead,10.0,50.0,0.05,200.0,8.0,2.0,6.16,4.84,Bolivia (Non-Mining)
Villamontes,December 2022,Zinc,38.1,160.0,0.16,238.125,8.0,2.0,6.16,4.84,Bolivia (Non-Mining)
Villamontes,December 2022,Arsenic,5.0,17.0,0.017,294.11764705882354,8.0,2.0,6.16,4.84,Bolivia (Non-Mining)
Villamontes,December 2022,Cadmium,0.5,0.1,0.0001,5000.0,8.0,2.0,6.16,4.84,Bolivia (Non-Mining)
Villamontes,December 2022,Lead,10.0,50.0,0.05,200.0,8.0,2.0,6.16,4.84,Bolivia (Non-Mining)
Villamontes,December 2022,Zinc,34.9,160.0,0.16,218.125,8.0,2.0,6.16,4.84,Bolivia (Non-Mining)
Villamontes,December 2022,Arsenic,5.0,17.0,0.017,294.11764705882354,8.0,2.0,6.16,4.84,Bolivia (Non-Mining)
Villamontes,December 2022,Cadmium,0.5,0.1,0.0001,5000.0,8.0,2.0,6.16,4.84,Bolivia (Non-Mining)
Villamontes,December 2022,Lead,10.0,50.0,0.05,200.0,8.0,2.0,6.16,4.84,Bolivia (Non-Mining)
Villamontes,December 2022,Zinc,38.1,160.0,0.16,238.125,8.0,2.0,6.16,4.84,Bolivia (Non-Mining)
Villamontes,August 2022,Arsenic,10.87,5.0,0.005,2174.0,8.0,1.0,93.23,0.17,Bolivia (Non-Mining)
Villamontes,August 2022,Cadmium,1.18,2.5,0.0025,471.99999999999994,8.0,1.0,93.23,0.17,Bolivia (Non-Mining)
Villamontes,August 2022,Lead,15.52,5.0,0.005,3104.0,8.0,1.0,93.23,0.17,Bolivia (Non-Mining)
Villamontes,August 2022,Zinc,64.38,81.0,0.081,794.8148148148148,8.0,1.0,93.23,0.17,Bolivia (Non-Mining)
Villamontes,August 2022,Arsenic,5.09,5.0,0.005,1018.0,8.0,1.0,93.23,0.17,Bolivia (Non-Mining)
Villamontes,August 2022,Cadmium,0.25,2.5,0.0025,100.0,8.0,1.0,93.23,0.17,Bolivia (Non-Mining)
Villamontes,August 2022,Lead,5.66,5.0,0.005,1132.0,8.0,1.0,93.23,0.17,Bolivia (Non-Mining)
Villamontes,August 2022,Zinc,27.08,81.0,0.081,334.32098765432096,8.0,1.0,93.23,0.17,Bolivia (Non-Mining)
Villamontes,May 2022,Arsenic,758.0,5.0,0.005,151600.0,8.1,4.0,78.72,0.23,Bolivia (Non-Mining)
Villamontes,May 2022,Cadmium,0.14,2.5,0.0025,56.00000000000001,8.1,4.0,78.72,0.23,Bolivia (Non-Mining)
Villamontes,May 2022,Lead,34.9,5.0,0.005,6980.0,8.1,4.0,78.72,0.23,Bolivia (Non-Mining)
Villamontes,May 2022,Zinc,36.0,146.0,0.146,246.57534246575344,8.1,4.0,78.72,0.23,Bolivia (Non-Mining)
Villamontes,May 2022,Arsenic,120.0,5.0,0.005,24000.0,8.1,4.0,78.72,0.23,Bolivia (Non-Mining)
Villamontes,May 2022,Cadmium,0.57,2.5,0.0025,227.99999999999997,8.1,4.0,78.72,0.23,Bolivia (Non-Mining)
Villamontes,May 2022,Lead,304.0,5.0,0.005,60800.0,8.1,4.0,78.72,0.23,Bolivia (Non-Mining)
Villamontes,May 2022,Zinc,121.0,146.0,0.146,828.7671232876713,8.1,4.0,78.72,0.23,Bolivia (Non-Mining)
Villamontes,December 2023,Arsenic,32.2,53.0,0.053,607.5471698113208,8.0,0.0,82.48,0.3,Bolivia (Non-Mining)
Villamontes,December 2023,Cadmium,0.494,1.6,0.0016,308.75,8.0,0.0,82.48,0.3,Bolivia (Non-Mining)
Villamontes,December 2023,Lead,67.4,112.0,0.112,601.7857142857143,8.0,0.0,82.48,0.3,Bolivia (Non-Mining)
Villamontes,December 2023,Zinc,138.0,534.0,0.534,258.4269662921348,8.0,0.0,82.48,0.3,Bolivia (Non-Mining)
Villamontes,December 2023,Arsenic,5.63,53.0,0.053,106.22641509433963,8.0,0.0,82.48,0.3,Bolivia (Non-Mining)
Villamontes,December 2023,Cadmium,0.149,1.6,0.0016,93.12499999999999,8.0,0.0,82.48,0.3,Bolivia (Non-Mining)
Villamontes,December 2023,Lead,16.1,112.0,0.112,143.75,8.0,0.0,82.48,0.3,Bolivia (Non-Mining)
Villamontes,December 2023,Zinc,42.9,534.0,0.534,80.33707865168539,8.0,0.0,82.48,0.3,Bolivia (Non-Mining)
Villamontes,October 2023,Arsenic,5.62,7.0,0.007,802.8571428571429,7.52,0.0,93.68,0.47,Bolivia (Non-Mining)
Villamontes,October 2023,Cadmium,0.423,0.7,0.0007,604.2857142857142,7.52,0.0,93.68,0.47,Bolivia (Non-Mining)
Villamontes,October 2023,Lead,4.94,0.5,0.0005,9880.0,7.52,0.0,93.68,0.47,Bolivia (Non-Mining)
Villamontes,October 2023,Zinc,20.9,25.0,0.025,835.9999999999999,7.52,0.0,93.68,0.47,Bolivia (Non-Mining)
Villamontes,October 2023,Arsenic,4.92,7.0,0.007,702.8571428571428,7.52,0.0,93.68,0.47,Bolivia (Non-Mining)
Villamontes,October 2023,Cadmium,0.069,0.7,0.0007,98.57142857142858,7.52,0.0,93.68,0.47,Bolivia (Non-Mining)
Villamontes,October 2023,Lead,6.42,0.5,0.0005,12840.0,7.52,0.0,93.68,0.47,Bolivia (Non-Mining)
Villamontes,October 2023,Zinc,26.7,25.0,0.025,1068.0,7.52,0.0,93.68,0.47,Bolivia (Non-Mining)
Villamontes,July 2023,Arsenic,48.4,4.0,0.004,12100.0,8.1,0.5,86.96,0.14,Bolivia (Non-Mining)
Villamontes,July 2023,Cadmium,2.2,0.25,0.00025,8800.0,8.1,0.5,86.96,0.14,Bolivia (Non-Mining)
Villamontes,July 2023,Lead,26.0,0.5,0.0005,52000.0,8.1,0.5,86.96,0.14,Bolivia (Non-Mining)
Villamontes,July 2023,Zinc,531.0,25.0,0.025,21240.0,8.1,0.5,86.96,0.14,Bolivia (Non-Mining)
Villamontes,July 2023,Arsenic,55.8,4.0,0.004,13949.999999999998,8.1,0.5,86.96,0.14,Bolivia (Non-Mining)
Villamontes,July 2023,Cadmium,2.4,0.25,0.00025,9600.0,8.1,0.5,86.96,0.14,Bolivia (Non-Mining)
Villamontes,July 2023,Lead,29.8,0.5,0.0005,59600.0,8.1,0.5,86.96,0.14,Bolivia (Non-Mining)
Villamontes,July 2023,Zinc,636.0,25.0,0.025,25440.0,8.1,0.5,86.96,0.14,Bolivia (Non-Mining)
Villamontes,January 2023,Arsenic,21.3,5.0,0.005,4260.0,7.7,1.5,20.72,1.46,Bolivia (Non-Mining)
Villamontes,January 2023,Cadmium,0.5,0.1,0.0001,5000.0,7.7,1.5,20.72,1.46,Bolivia (Non-Mining)
Villamontes,January 2023,Lead,10.0,5.0,0.005,2000.0,7.7,1.5,20.72,1.46,Bolivia (Non-Mining)
Villamontes,January 2023,Zinc,143.0,10.0,0.01,14300.0,7.7,1.5,20.72,1.46,Bolivia (Non-Mining)
Villamontes,January 2023,Arsenic,5.0,5.0,0.005,1000.0,7.7,1.5,20.72,1.46,Bolivia (Non-Mining)
Villamontes,January 2023,Cadmium,0.5,0.1,0.0001,5000.0,7.7,1.5,20.72,1.46,Bolivia (Non-Mining)
Villamontes,January 2023,Lead,10.0,5.0,0.005,2000.0,7.7,1.5,20.72,1.46,Bolivia (Non-Mining)
Villamontes,January 2023,Zinc,86.5,10.0,0.01,8650.0,7.7,1.5,20.72,1.46,Bolivia (Non-Mining)
Villamontes,June 2024,Arsenic,5.0,5.0,0.005,1000.0,8.3,22.2,37.5,0.65,Bolivia (Non-Mining)
Villamontes,June 2024,Cadmium,5.0,25.0,0.025,200.0,8.3,22.2,37.5,0.65,Bolivia (Non-Mining)
Villamontes,June 2024,Lead,5.0,5.0,0.005,1000.0,8.3,22.2,37.5,0.65,Bolivia (Non-Mining)
Villamontes,June 2024,Zinc,38.0,0.5,0.0005,76000.0,8.3,22.2,37.5,0.65,Bolivia (Non-Mining)
Villamontes,June 2024,Arsenic,12.0,5.0,0.005,2400.0,8.3,22.2,37.5,0.65,Bolivia (Non-Mining)
Villamontes,June 2024,Cadmium,5.0,25.0,0.025,200.0,8.3,22.2,37.5,0.65,Bolivia (Non-Mining)
Villamontes,June 2024,Lead,17.0,5.0,0.005,3400.0,8.3,22.2,37.5,0.65,Bolivia (Non-Mining)
Villamontes,June 2024,Zinc,88.0,0.5,0.0005,176000.0,8.3,22.2,37.5,0.65,Bolivia (Non-Mining)
Villamontes,February 2024,Arsenic,12.0,687.0,0.687,17.46724890829694,8.6,24.2,66.3,1.37,Bolivia (Non-Mining)
Villamontes,February 2024,Cadmium,5.0,626.0,0.626,7.987220447284345,8.6,24.2,66.3,1.37,Bolivia (Non-Mining)
Villamontes,February 2024,Lead,14.0,999.0,0.999,14.014014014014014,8.6,24.2,66.3,1.37,Bolivia (Non-Mining)
Villamontes,February 2024,Zinc,73.0,25.0,0.025,2920.0,8.6,24.2,66.3,1.37,Bolivia (Non-Mining)
Villamontes,February 2024,Arsenic,20.0,687.0,0.687,29.112081513828237,8.6,24.2,66.3,1.37,Bolivia (Non-Mining)
Villamontes,February 2024,Cadmium,5.0,626.0,0.626,7.987220447284345,8.6,24.2,66.3,1.37,Bolivia (Non-Mining)
Villamontes,February 2024,Lead,29.0,999.0,0.999,29.02902902902903,8.6,24.2,66.3,1.37,Bolivia (Non-Mining)
Villamontes,February 2024,Zinc,141.0,25.0,0.025,5640.0,8.6,24.2,66.3,1.37,Bolivia (Non-Mining)
Misión La Paz - SNIH,November 2016,Arsenic,12.1,25.0,0.025,483.99999999999994,7.8,6.0,75.0,2.43,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Cadmium,0.11,0.5,0.0005,220.0,7.8,6.0,75.0,2.43,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Lead,17.5,54.0,0.054,324.0740740740741,7.8,6.0,75.0,2.43,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Zinc,80.6,193.0,0.193,417.6165803108808,7.8,6.0,75.0,2.43,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Arsenic,10.5,25.0,0.025,420.0,7.8,6.0,75.0,2.43,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Cadmium,0.14,0.5,0.0005,280.0,7.8,6.0,75.0,2.43,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Lead,18.5,54.0,0.054,342.5925925925926,7.8,6.0,75.0,2.43,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Zinc,75.5,193.0,0.193,391.19170984455957,7.8,6.0,75.0,2.43,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Arsenic,12.9,25.0,0.025,516.0,7.8,6.0,89.0,2.08,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Cadmium,0.16,0.5,0.0005,320.0,7.8,6.0,89.0,2.08,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Lead,18.2,54.0,0.054,337.037037037037,7.8,6.0,89.0,2.08,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Zinc,85.3,193.0,0.193,441.9689119170984,7.8,6.0,89.0,2.08,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Arsenic,11.6,25.0,0.025,463.99999999999994,8.6,5.0,87.5,1.58,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Cadmium,0.15,0.5,0.0005,300.0,8.6,5.0,87.5,1.58,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Lead,18.1,54.0,0.054,335.1851851851852,8.6,5.0,87.5,1.58,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Zinc,82.1,193.0,0.193,425.3886010362694,8.6,5.0,87.5,1.58,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Arsenic,11.9,25.0,0.025,476.0,8.6,5.0,87.5,1.58,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Cadmium,0.13,0.5,0.0005,260.0,8.6,5.0,87.5,1.58,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Lead,16.0,54.0,0.054,296.2962962962963,8.6,5.0,87.5,1.58,Argentina/Paraguay
Misión La Paz - SNIH,November 2016,Zinc,72.1,193.0,0.193,373.5751295336787,8.6,5.0,87.5,1.58,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Arsenic,7.9,10.0,0.01,790.0,7.9,1.0,81.93,1.18,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Cadmium,0.14,1.0,0.001,140.0,7.9,1.0,81.93,1.18,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Lead,14.7,32.0,0.032,459.37499999999994,7.9,1.0,81.93,1.18,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Zinc,68.6,49.0,0.049,1399.9999999999998,7.9,1.0,81.93,1.18,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Arsenic,6.9,10.0,0.01,690.0,7.9,1.0,81.93,1.18,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Cadmium,0.03,1.0,0.001,30.0,7.9,1.0,81.93,1.18,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Lead,13.5,32.0,0.032,421.875,7.9,1.0,81.93,1.18,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Zinc,62.4,49.0,0.049,1273.469387755102,7.9,1.0,81.93,1.18,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Arsenic,7.8,10.0,0.01,780.0,8.0,1.0,78.93,0.93,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Cadmium,0.11,1.0,0.001,110.0,8.0,1.0,78.93,0.93,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Lead,14.7,32.0,0.032,459.37499999999994,8.0,1.0,78.93,0.93,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Zinc,65.9,49.0,0.049,1344.8979591836735,8.0,1.0,78.93,0.93,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Arsenic,7.2,10.0,0.01,720.0,8.0,1.0,78.93,0.93,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Cadmium,0.05,1.0,0.001,50.0,8.0,1.0,78.93,0.93,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Lead,13.4,32.0,0.032,418.75,8.0,1.0,78.93,0.93,Argentina/Paraguay
Misión La Paz - SNIH,December 2017,Zinc,55.5,49.0,0.049,1132.6530612244896,8.0,1.0,78.93,0.93,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Arsenic,10.3,10.0,0.01,1030.0,8.0,2.0,73.93,1.25,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Cadmium,0.12,0.5,0.0005,240.0,8.0,2.0,73.93,1.25,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Lead,18.1,9.0,0.009,2011.1111111111113,8.0,2.0,73.93,1.25,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Zinc,82.1,40.0,0.04,2052.5,8.0,2.0,73.93,1.25,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Arsenic,7.7,10.0,0.01,770.0,8.0,2.0,73.93,1.25,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Cadmium,0.07,0.5,0.0005,140.0,8.0,2.0,73.93,1.25,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Lead,13.8,9.0,0.009,1533.3333333333335,8.0,2.0,73.93,1.25,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Zinc,66.1,40.0,0.04,1652.4999999999998,8.0,2.0,73.93,1.25,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Arsenic,8.5,10.0,0.01,850.0,7.9,2.0,68.93,1.15,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Cadmium,0.12,0.5,0.0005,240.0,7.9,2.0,68.93,1.15,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Lead,15.7,9.0,0.009,1744.4444444444446,7.9,2.0,68.93,1.15,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Zinc,76.4,40.0,0.04,1910.0,7.9,2.0,68.93,1.15,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Arsenic,8.0,10.0,0.01,800.0,7.9,2.0,68.93,1.15,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Cadmium,0.07,0.5,0.0005,140.0,7.9,2.0,68.93,1.15,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Lead,13.6,9.0,0.009,1511.111111111111,7.9,2.0,68.93,1.15,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Zinc,68.7,40.0,0.04,1717.5,7.9,2.0,68.93,1.15,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Arsenic,9.0,10.0,0.01,900.0,7.9,2.0,71.93,1.2,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Cadmium,0.1,0.5,0.0005,200.0,7.9,2.0,71.93,1.2,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Lead,14.4,9.0,0.009,1600.0000000000002,7.9,2.0,71.93,1.2,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Zinc,72.7,40.0,0.04,1817.5,7.9,2.0,71.93,1.2,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Arsenic,8.8,10.0,0.01,880.0,7.9,2.0,71.93,1.2,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Cadmium,0.07,0.5,0.0005,140.0,7.9,2.0,71.93,1.2,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Lead,13.8,9.0,0.009,1533.3333333333335,7.9,2.0,71.93,1.2,Argentina/Paraguay
Misión La Paz - SNIH,August 2017,Zinc,70.8,40.0,0.04,1770.0,7.9,2.0,71.93,1.2,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Arsenic,8.1,112.0,0.112,72.32142857142857,8.13,2.0,55.73,1.18,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Cadmium,0.09,2.0,0.002,45.0,8.13,2.0,55.73,1.18,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Lead,14.1,292.0,0.292,48.28767123287671,8.13,2.0,55.73,1.18,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Zinc,70.8,708.0,0.708,100.0,8.13,2.0,55.73,1.18,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Arsenic,8.4,112.0,0.112,75.0,8.1,2.0,41.99,1.2,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Cadmium,0.14,2.0,0.002,70.0,8.1,2.0,41.99,1.2,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Lead,15.9,292.0,0.292,54.45205479452055,8.1,2.0,41.99,1.2,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Zinc,74.9,708.0,0.708,105.79096045197741,8.1,2.0,41.99,1.2,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Arsenic,7.8,112.0,0.112,69.64285714285714,8.1,2.0,41.99,1.2,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Cadmium,0.18,2.0,0.002,90.0,8.1,2.0,41.99,1.2,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Lead,14.6,292.0,0.292,50.0,8.1,2.0,41.99,1.2,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Zinc,83.3,708.0,0.708,117.65536723163842,8.1,2.0,41.99,1.2,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Arsenic,7.8,112.0,0.112,69.64285714285714,8.1,2.0,41.99,1.2,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Cadmium,0.13,2.0,0.002,65.0,8.1,2.0,41.99,1.2,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Lead,14.3,292.0,0.292,48.972602739726035,8.1,2.0,41.99,1.2,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Zinc,72.3,708.0,0.708,102.11864406779661,8.1,2.0,41.99,1.2,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Arsenic,8.7,112.0,0.112,77.67857142857142,8.1,3.0,43.31,1.0,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Cadmium,0.14,2.0,0.002,70.0,8.1,3.0,43.31,1.0,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Lead,16.4,292.0,0.292,56.16438356164383,8.1,3.0,43.31,1.0,Argentina/Paraguay
Misión La Paz - SNIH,March 2017,Zinc,80.2,708.0,0.708,113.2768361581921,8.1,3.0,43.31,1.0,Argentina/Paraguay
Misión La Paz - SNIH,May 2018,Arsenic,9.4,10.0,0.01,940.0,8.0,1.0,72.93,0.52,Argentina/Paraguay
Misión La Paz - SNIH,May 2018,Cadmium,0.11,10.0,0.01,11.0,8.0,1.0,72.93,0.52,Argentina/Paraguay
Misión La Paz - SNIH,May 2018,Lead,24.0,10.0,0.01,2400.0,8.0,1.0,72.93,0.52,Argentina/Paraguay
Misión La Paz - SNIH,May 2018,Zinc,71.8,10.0,0.01,7180.0,8.0,1.0,72.93,0.52,Argentina/Paraguay
Misión La Paz - SNIH,May 2018,Arsenic,10.3,10.0,0.01,1030.0,8.0,1.0,72.93,0.52,Argentina/Paraguay
Misión La Paz - SNIH,May 2018,Cadmium,0.1,10.0,0.01,10.0,8.0,1.0,72.93,0.52,Argentina/Paraguay
Misión La Paz - SNIH,May 2018,Lead,37.1,10.0,0.01,3710.0,8.0,1.0,72.93,0.52,Argentina/Paraguay
Misión La Paz - SNIH,May 2018,Zinc,87.9,10.0,0.01,8790.0,8.0,1.0,72.93,0.52,Argentina/Paraguay
Misión La Paz - SNIH,May 2018,Arsenic,10.0,10.0,0.01,1000.0,8.1,1.0,67.93,0.37,Argentina/Paraguay
Misión La Paz - SNIH,May 2018,Cadmium,0.08,10.0,0.01,8.0,8.1,1.0,67.93,0.37,Argentina/Paraguay
Misión La Paz - SNIH,May 2018,Lead,18.3,10.0,0.01,1830.0,8.1,1.0,67.93,0.37,Argentina/Paraguay
Misión La Paz - SNIH,May 2018,Zinc,79.6,10.0,0.01,7959.999999999999,8.1,1.0,67.93,0.37,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Arsenic,10.0,10.0,0.01,1000.0,8.3,2.0,42.79,2.2,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Cadmium,0.13,10.0,0.01,13.0,8.3,2.0,42.79,2.2,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Lead,16.6,38.0,0.038,436.8421052631579,8.3,2.0,42.79,2.2,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Zinc,71.8,92.0,0.092,780.4347826086956,8.3,2.0,42.79,2.2,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Arsenic,10.3,10.0,0.01,1030.0,8.3,2.0,42.79,2.2,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Cadmium,0.21,10.0,0.01,21.0,8.3,2.0,42.79,2.2,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Lead,20.1,38.0,0.038,528.9473684210527,8.3,2.0,42.79,2.2,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Zinc,80.7,92.0,0.092,877.1739130434783,8.3,2.0,42.79,2.2,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Arsenic,10.7,10.0,0.01,1070.0,8.5,2.0,64.01,1.25,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Cadmium,0.12,10.0,0.01,12.0,8.5,2.0,64.01,1.25,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Lead,20.3,38.0,0.038,534.2105263157895,8.5,2.0,64.01,1.25,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Zinc,72.5,92.0,0.092,788.0434782608696,8.5,2.0,64.01,1.25,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Arsenic,8.3,10.0,0.01,830.0,8.5,2.0,64.01,1.25,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Cadmium,0.08,10.0,0.01,8.0,8.5,2.0,64.01,1.25,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Lead,14.6,38.0,0.038,384.2105263157895,8.5,2.0,64.01,1.25,Argentina/Paraguay
Misión La Paz - SNIH,September 2019,Zinc,59.6,92.0,0.092,647.8260869565217,8.5,2.0,64.01,1.25,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Arsenic,12.8,10.0,0.01,1280.0,8.5,4.0,43.0,1.35,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Cadmium,0.23,10.0,0.01,23.0,8.5,4.0,43.0,1.35,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Lead,26.9,23.0,0.023,1169.5652173913043,8.5,4.0,43.0,1.35,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Zinc,156.0,167.0,0.167,934.131736526946,8.5,4.0,43.0,1.35,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Arsenic,11.2,10.0,0.01,1120.0,8.5,4.0,43.0,1.35,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Cadmium,0.22,10.0,0.01,22.0,8.5,4.0,43.0,1.35,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Lead,17.2,23.0,0.023,747.8260869565217,8.5,4.0,43.0,1.35,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Zinc,83.8,167.0,0.167,501.7964071856287,8.5,4.0,43.0,1.35,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Arsenic,10.0,10.0,0.01,1000.0,8.4,4.0,66.64,1.3,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Cadmium,0.17,10.0,0.01,17.0,8.4,4.0,66.64,1.3,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Lead,16.0,23.0,0.023,695.6521739130435,8.4,4.0,66.64,1.3,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Zinc,71.6,167.0,0.167,428.7425149700598,8.4,4.0,66.64,1.3,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Arsenic,8.8,10.0,0.01,880.0,8.4,4.0,66.64,1.3,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Cadmium,0.11,10.0,0.01,11.0,8.4,4.0,66.64,1.3,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Lead,13.8,23.0,0.023,600.0,8.4,4.0,66.64,1.3,Argentina/Paraguay
Misión La Paz - SNIH,May 2019,Zinc,62.6,167.0,0.167,374.8502994011976,8.4,4.0,66.64,1.3,Argentina/Paraguay
Misión La Paz - SNIH,March 2019,Arsenic,9.4,73.0,0.073,128.76712328767124,8.2,5.0,23.22,2.1,Argentina/Paraguay
Misión La Paz - SNIH,March 2019,Cadmium,0.21,10.0,0.01,21.0,8.2,5.0,23.22,2.1,Argentina/Paraguay
