Station,Campaign,Date,Location,Metal,Sediment_Conc_mg_per_kg,Water_Conc_ug_per_L,Water_Conc_mg_per_L,Partitioning_Ratio_L_per_kg,Log_Partitioning_Ratio,DO_mg_per_L,DO_Status,Station_DO_Status,pH,Fe_%,Mn_mg_per_kg,Al_%,S_%,Ca_%,P_%,Organic_Matter_%,Clay_%
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Arsenic,2.4,10.0,0.01,240.0,2.380211241711606,7.67,Oxic,Generally Oxic,8.4,7.12,554.0,1.03,0.5,0.46,0.073,0.17,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Cadmium,0.06,10.0,0.01,6.0,0.7781512503836436,7.67,Oxic,Generally Oxic,8.4,7.12,554.0,1.03,0.5,0.46,0.073,0.17,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Lead,27.6,10.0,0.01,2760.0,3.4409090820652177,7.67,Oxic,Generally Oxic,8.4,7.12,554.0,1.03,0.5,0.46,0.073,0.17,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Zinc,86.1,10.0,0.01,8610.0,3.935003151453655,7.67,Oxic,Generally Oxic,8.4,7.12,554.0,1.03,0.5,0.46,0.073,0.17,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Arsenic,5.4,10.0,0.01,540.0,2.7323937598229686,7.67,Oxic,Generally Oxic,8.4,1.57,197.0,0.77,0.5,0.36,0.041,0.17,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Cadmium,0.09,10.0,0.01,9.0,0.9542425094393249,7.67,Oxic,Generally Oxic,8.4,1.57,197.0,0.77,0.5,0.36,0.041,0.17,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Lead,10.5,10.0,0.01,1050.0,3.0211892990699383,7.67,Oxic,Generally Oxic,8.4,1.57,197.0,0.77,0.5,0.36,0.041,0.17,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Zinc,40.1,10.0,0.01,4010.0,3.603144372620182,7.67,Oxic,Generally Oxic,8.4,1.57,197.0,0.77,0.5,0.36,0.041,0.17,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Arsenic,38.5,10.0,0.01,3850.0,3.5854607295085006,7.67,Oxic,Generally Oxic,8.9,1.53,215.0,0.96,0.5,0.43,0.037,0.1,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Cadmium,0.005,10.0,0.01,0.5,-0.3010299956639812,7.67,Oxic,Generally Oxic,8.9,1.53,215.0,0.96,0.5,0.43,0.037,0.1,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Lead,107.0,10.0,0.01,10700.0,4.02938377768521,7.67,Oxic,Generally Oxic,8.9,1.53,215.0,0.96,0.5,0.43,0.037,0.1,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Zinc,40.5,10.0,0.01,4050.0,3.6074550232146687,7.67,Oxic,Generally Oxic,8.9,1.53,215.0,0.96,0.5,0.43,0.037,0.1,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Arsenic,7.5,10.0,0.01,750.0,2.8750612633917,7.67,Oxic,Generally Oxic,8.9,1.22,157.0,1.41,0.5,0.4,0.031,0.1,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Cadmium,0.04,10.0,0.01,4.0,0.6020599913279624,7.67,Oxic,Generally Oxic,8.9,1.22,157.0,1.41,0.5,0.4,0.031,0.1,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Lead,62.7,10.0,0.01,6270.0,3.7972675408307164,7.67,Oxic,Generally Oxic,8.9,1.22,157.0,1.41,0.5,0.4,0.031,0.1,1.0
Villamontes,May 2018,2018-05-29,Bolivia (Non-Mining),Zinc,33.1,10.0,0.01,3310.0,3.519827993775719,7.67,Oxic,Generally Oxic,8.9,1.22,157.0,1.41,0.5,0.4,0.031,0.1,1.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Arsenic,5.2,27.0,0.027,192.5925925925926,2.284639579475812,7.9,Oxic,Generally Oxic,8.3,1.38,213.0,0.89,0.5,0.47,0.034,0.93,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Cadmium,0.1,10.0,0.01,10.0,1.0,7.9,Oxic,Generally Oxic,8.3,1.38,213.0,0.89,0.5,0.47,0.034,0.93,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Lead,11.7,58.0,0.058,201.72413793103445,2.3047578681832244,7.9,Oxic,Generally Oxic,8.3,1.38,213.0,0.89,0.5,0.47,0.034,0.93,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Zinc,41.0,110.0,0.11,372.72727272727275,2.5713911715615105,7.9,Oxic,Generally Oxic,8.3,1.38,213.0,0.89,0.5,0.47,0.034,0.93,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Arsenic,5.2,27.0,0.027,192.5925925925926,2.284639579475812,7.9,Oxic,Generally Oxic,8.3,0.87,150.0,0.6,0.5,0.44,0.023,0.93,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Cadmium,0.07,10.0,0.01,7.000000000000001,0.8450980400142569,7.9,Oxic,Generally Oxic,8.3,0.87,150.0,0.6,0.5,0.44,0.023,0.93,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Lead,14.9,58.0,0.058,256.8965517241379,2.4097582748493367,7.9,Oxic,Generally Oxic,8.3,0.87,150.0,0.6,0.5,0.44,0.023,0.93,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Zinc,33.6,110.0,0.11,305.45454545454544,2.484946592231619,7.9,Oxic,Generally Oxic,8.3,0.87,150.0,0.6,0.5,0.44,0.023,0.93,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Arsenic,7.1,27.0,0.027,262.96296296296293,2.419894584560088,7.9,Oxic,Generally Oxic,8.3,1.87,273.0,1.24,0.5,0.6,0.042,0.73,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Cadmium,0.14,10.0,0.01,14.000000000000002,1.1461280356782382,7.9,Oxic,Generally Oxic,8.3,1.87,273.0,1.24,0.5,0.6,0.042,0.73,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Lead,17.2,58.0,0.058,296.551724137931,2.4721004533446114,7.9,Oxic,Generally Oxic,8.3,1.87,273.0,1.24,0.5,0.6,0.042,0.73,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Zinc,57.1,110.0,0.11,519.0909090909091,2.7152434230876232,7.9,Oxic,Generally Oxic,8.3,1.87,273.0,1.24,0.5,0.6,0.042,0.73,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Arsenic,4.9,27.0,0.027,181.4814814814815,2.2588323158695265,7.9,Oxic,Generally Oxic,8.3,1.3,198.0,0.75,0.5,0.47,0.031,0.73,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Cadmium,0.06,10.0,0.01,6.0,0.7781512503836436,7.9,Oxic,Generally Oxic,8.3,1.3,198.0,0.75,0.5,0.47,0.031,0.73,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Lead,12.7,58.0,0.058,218.96551724137927,2.3403757273930195,7.9,Oxic,Generally Oxic,8.3,1.3,198.0,0.75,0.5,0.47,0.031,0.73,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Zinc,39.4,110.0,0.11,358.1818181818182,2.5541035366673492,7.9,Oxic,Generally Oxic,8.3,1.3,198.0,0.75,0.5,0.47,0.031,0.73,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Arsenic,4.1,27.0,0.027,151.85185185185185,2.181420092560748,7.9,Oxic,Generally Oxic,8.3,0.9,147.0,0.69,0.5,0.44,0.022,0.73,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Cadmium,0.07,10.0,0.01,7.000000000000001,0.8450980400142569,7.9,Oxic,Generally Oxic,8.3,0.9,147.0,0.69,0.5,0.44,0.022,0.73,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Lead,10.9,58.0,0.058,187.9310344827586,2.2739985043776865,7.9,Oxic,Generally Oxic,8.3,0.9,147.0,0.69,0.5,0.44,0.022,0.73,2.0
Villamontes,September 2019,2019-09-29,Bolivia (Non-Mining),Zinc,28.8,110.0,0.11,261.8181818181818,2.4179998026010057,7.9,Oxic,Generally Oxic,8.3,0.9,147.0,0.69,0.5,0.44,0.022,0.73,2.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Arsenic,5.8,10.0,0.01,580.0,2.7634279935629373,9.04,Oxic,Generally Oxic,8.3,1.55,225.0,1.05,0.5,0.47,0.041,0.57,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Cadmium,0.1,10.0,0.01,10.0,1.0,9.04,Oxic,Generally Oxic,8.3,1.55,225.0,1.05,0.5,0.47,0.041,0.57,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Lead,11.2,10.0,0.01,1120.0,3.0492180226701815,9.04,Oxic,Generally Oxic,8.3,1.55,225.0,1.05,0.5,0.47,0.041,0.57,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Zinc,38.8,136.0,0.136,285.2941176470588,2.45529281722399,9.04,Oxic,Generally Oxic,8.3,1.55,225.0,1.05,0.5,0.47,0.041,0.57,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Arsenic,4.1,10.0,0.01,409.99999999999994,2.6127838567197355,9.04,Oxic,Generally Oxic,8.3,0.8,122.0,0.54,0.5,0.33,0.022,0.57,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Cadmium,0.04,10.0,0.01,4.0,0.6020599913279624,9.04,Oxic,Generally Oxic,8.3,0.8,122.0,0.54,0.5,0.33,0.022,0.57,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Lead,6.2,10.0,0.01,620.0,2.792391689498254,9.04,Oxic,Generally Oxic,8.3,0.8,122.0,0.54,0.5,0.33,0.022,0.57,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Zinc,20.9,136.0,0.136,153.67647058823528,2.1866073777408364,9.04,Oxic,Generally Oxic,8.3,0.8,122.0,0.54,0.5,0.33,0.022,0.57,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Arsenic,6.1,10.0,0.01,610.0,2.785329835010767,9.04,Oxic,Generally Oxic,8.3,1.61,233.0,0.84,0.5,0.42,0.045,0.55,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Cadmium,0.07,10.0,0.01,7.000000000000001,0.8450980400142569,9.04,Oxic,Generally Oxic,8.3,1.61,233.0,0.84,0.5,0.42,0.045,0.55,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Lead,11.5,10.0,0.01,1150.0,3.060697840353612,9.04,Oxic,Generally Oxic,8.3,1.61,233.0,0.84,0.5,0.42,0.045,0.55,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Zinc,36.6,136.0,0.136,269.11764705882354,2.429942177024193,9.04,Oxic,Generally Oxic,8.3,1.61,233.0,0.84,0.5,0.42,0.045,0.55,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Arsenic,4.2,10.0,0.01,420.0,2.6232492903979003,9.04,Oxic,Generally Oxic,8.3,0.81,122.0,0.43,0.5,0.3,0.025,0.55,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Cadmium,0.07,10.0,0.01,7.000000000000001,0.8450980400142569,9.04,Oxic,Generally Oxic,8.3,0.81,122.0,0.43,0.5,0.3,0.025,0.55,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Lead,6.1,10.0,0.01,610.0,2.785329835010767,9.04,Oxic,Generally Oxic,8.3,0.81,122.0,0.43,0.5,0.3,0.025,0.55,4.0
Villamontes,May 2019,2019-05-14,Bolivia (Non-Mining),Zinc,22.1,136.0,0.136,162.5,2.210853365314893,9.04,Oxic,Generally Oxic,8.3,0.81,122.0,0.43,0.5,0.3,0.025,0.55,4.0
Villamontes,March 2019,2019-03-17,Bolivia (Non-Mining),Arsenic,8.9,29.0,0.029,306.8965517241379,2.4869920087459567,8.31,Oxic,Generally Oxic,8.4,2.53,333.0,1.34,0.5,0.46,0.064,0.65,2.0
Villamontes,March 2019,2019-03-17,Bolivia (Non-Mining),Cadmium,0.09,10.0,0.01,9.0,0.9542425094393249,8.31,Oxic,Generally Oxic,8.4,2.53,333.0,1.34,0.5,0.46,0.064,0.65,2.0
Villamontes,March 2019,2019-03-17,Bolivia (Non-Mining),Lead,14.5,115.0,0.115,126.08695652173913,2.100670161881363,8.31,Oxic,Generally Oxic,8.4,2.53,333.0,1.34,0.5,0.46,0.064,0.65,2.0
Villamontes,March 2019,2019-03-17,Bolivia (Non-Mining),Zinc,55.3,376.0,0.376,147.0744680851064,2.167537286377037,8.31,Oxic,Generally Oxic,8.4,2.53,333.0,1.34,0.5,0.46,0.064,0.65,2.0
Villamontes,March 2019,2019-03-17,Bolivia (Non-Mining),Arsenic,6.2,29.0,0.029,213.79310344827584,2.329993691599298,8.31,Oxic,Generally Oxic,8.4,1.59,201.0,1.04,0.5,0.36,0.04,0.65,2.0
Villamontes,March 2019,2019-03-17,Bolivia (Non-Mining),Cadmium,0.06,10.0,0.01,6.0,0.7781512503836436,8.31,Oxic,Generally Oxic,8.4,1.59,201.0,1.04,0.5,0.36,0.04,0.65,2.0
Villamontes,March 2019,2019-03-17,Bolivia (Non-Mining),Lead,9.2,115.0,0.115,79.99999999999999,1.9030899869919435,8.31,Oxic,Generally Oxic,8.4,1.59,201.0,1.04,0.5,0.36,0.04,0.65,2.0
Villamontes,March 2019,2019-03-17,Bolivia (Non-Mining),Zinc,37.3,376.0,0.376,99.20212765957446,1.9965209868810265,8.31,Oxic,Generally Oxic,8.4,1.59,201.0,1.04,0.5,0.36,0.04,0.65,2.0
Villamontes,December 2020,2020-12-20,Bolivia (Non-Mining),Arsenic,6.0,25.0,0.025,240.0,2.380211241711606,7.45,Oxic,Generally Oxic,8.09,0.7,98.0,0.35,0.5,0.23,0.02,0.2,1.0
Villamontes,December 2020,2020-12-20,Bolivia (Non-Mining),Cadmium,0.02,0.5,0.0005,40.0,1.6020599913279623,7.45,Oxic,Generally Oxic,8.09,0.7,98.0,0.35,0.5,0.23,0.02,0.2,1.0
Villamontes,December 2020,2020-12-20,Bolivia (Non-Mining),Lead,5.9,59.0,0.059,100.00000000000001,2.0,7.45,Oxic,Generally Oxic,8.09,0.7,98.0,0.35,0.5,0.23,0.02,0.2,1.0
Villamontes,December 2020,2020-12-20,Bolivia (Non-Mining),Zinc,22.8,270.0,0.27,84.44444444444444,1.9265710828414664,7.45,Oxic,Generally Oxic,8.09,0.7,98.0,0.35,0.5,0.23,0.02,0.2,1.0
Villamontes,December 2020,2020-12-20,Bolivia (Non-Mining),Arsenic,11.0,25.0,0.025,440.0,2.6434526764861874,7.45,Oxic,Generally Oxic,8.04,0.9,114.0,0.49,0.5,0.27,0.023,0.2,1.0
Villamontes,December 2020,2020-12-20,Bolivia (Non-Mining),Cadmium,0.05,0.5,0.0005,100.0,2.0,7.45,Oxic,Generally Oxic,8.04,0.9,114.0,0.49,0.5,0.27,0.023,0.2,1.0
Villamontes,December 2020,2020-12-20,Bolivia (Non-Mining),Lead,7.2,59.0,0.059,122.03389830508476,2.0864804847891243,7.45,Oxic,Generally Oxic,8.04,0.9,114.0,0.49,0.5,0.27,0.023,0.2,1.0
Villamontes,December 2020,2020-12-20,Bolivia (Non-Mining),Zinc,22.6,270.0,0.27,83.70370370370371,1.9227446749884136,7.45,Oxic,Generally Oxic,8.04,0.9,114.0,0.49,0.5,0.27,0.023,0.2,1.0
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Arsenic,17.2,26.0,0.026,661.5384615384615,2.820555098936731,8.03,Oxic,Generally Oxic,7.3,3.56,622.0,2.36,0.5,0.93,0.055,4.16,1.5
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Cadmium,0.12,0.25,0.00025,480.0,2.681241237375587,8.03,Oxic,Generally Oxic,7.3,3.56,622.0,2.36,0.5,0.93,0.055,4.16,1.5
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Lead,32.4,81.0,0.081,399.99999999999994,2.6020599913279625,8.03,Oxic,Generally Oxic,7.3,3.56,622.0,2.36,0.5,0.93,0.055,4.16,1.5
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Zinc,100.0,240.0,0.24,416.6666666666667,2.619788758288394,8.03,Oxic,Generally Oxic,7.3,3.56,622.0,2.36,0.5,0.93,0.055,4.16,1.5
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Arsenic,12.0,26.0,0.026,461.53846153846155,2.664207898076807,8.03,Oxic,Generally Oxic,7.3,3.44,579.0,2.23,0.5,0.87,0.053,4.16,1.5
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Cadmium,0.14,0.25,0.00025,560.0,2.7481880270062002,8.03,Oxic,Generally Oxic,7.3,3.44,579.0,2.23,0.5,0.87,0.053,4.16,1.5
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Lead,27.9,81.0,0.081,344.4444444444444,2.537119184394948,8.03,Oxic,Generally Oxic,7.3,3.44,579.0,2.23,0.5,0.87,0.053,4.16,1.5
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Zinc,96.0,240.0,0.24,400.0,2.6020599913279625,8.03,Oxic,Generally Oxic,7.3,3.44,579.0,2.23,0.5,0.87,0.053,4.16,1.5
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Arsenic,11.5,26.0,0.026,442.3076923076923,2.6457244923827936,8.03,Oxic,Generally Oxic,7.6,2.87,351.0,1.15,0.5,0.5,0.048,1.17,1.0
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Cadmium,0.13,0.25,0.00025,520.0,2.716003343634799,8.03,Oxic,Generally Oxic,7.6,2.87,351.0,1.15,0.5,0.5,0.048,1.17,1.0
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Lead,19.3,81.0,0.081,238.2716049382716,2.377072290129124,8.03,Oxic,Generally Oxic,7.6,2.87,351.0,1.15,0.5,0.5,0.048,1.17,1.0
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Zinc,79.8,240.0,0.24,332.5,2.5217916496391233,8.03,Oxic,Generally Oxic,7.6,2.87,351.0,1.15,0.5,0.5,0.048,1.17,1.0
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Arsenic,11.0,26.0,0.026,423.0769230769231,2.626419337187407,8.03,Oxic,Generally Oxic,7.6,3.01,451.0,1.64,0.5,0.64,0.048,1.17,1.0
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Cadmium,0.15,0.25,0.00025,600.0,2.7781512503836434,8.03,Oxic,Generally Oxic,7.6,3.01,451.0,1.64,0.5,0.64,0.048,1.17,1.0
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Lead,21.8,81.0,0.081,269.1358024691358,2.429971474725955,8.03,Oxic,Generally Oxic,7.6,3.01,451.0,1.64,0.5,0.64,0.048,1.17,1.0
Villamontes,November 2021,2021-11-08,Bolivia (Non-Mining),Zinc,86.5,240.0,0.24,360.4166666666667,2.5568048657532083,8.03,Oxic,Generally Oxic,7.6,3.01,451.0,1.64,0.5,0.64,0.048,1.17,1.0
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Arsenic,5.7,4.0,0.004,1425.0,3.153814864344529,8.37,Oxic,Generally Oxic,7.2,1.33,148.0,0.74,0.5,0.36,0.031,0.37,1.5
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Cadmium,0.07,0.25,0.00025,280.0,2.4471580313422194,8.37,Oxic,Generally Oxic,7.2,1.33,148.0,0.74,0.5,0.36,0.031,0.37,1.5
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Lead,10.9,0.5,0.0005,21800.0,4.338456493604605,8.37,Oxic,Generally Oxic,7.2,1.33,148.0,0.74,0.5,0.36,0.031,0.37,1.5
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Zinc,41.3,25.0,0.025,1651.9999999999998,3.218010042984363,8.37,Oxic,Generally Oxic,7.2,1.33,148.0,0.74,0.5,0.36,0.031,0.37,1.5
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Arsenic,8.9,4.0,0.004,2225.0,3.3473300153169503,8.37,Oxic,Generally Oxic,7.2,2.14,232.0,0.86,0.5,0.42,0.044,0.37,1.5
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Cadmium,0.27,0.25,0.00025,1080.0,3.03342375548695,8.37,Oxic,Generally Oxic,7.2,2.14,232.0,0.86,0.5,0.42,0.044,0.37,1.5
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Lead,15.7,0.5,0.0005,31399.999999999996,4.496929648073215,8.37,Oxic,Generally Oxic,7.2,2.14,232.0,0.86,0.5,0.42,0.044,0.37,1.5
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Zinc,72.2,25.0,0.025,2888.0,3.4605971888976015,8.37,Oxic,Generally Oxic,7.2,2.14,232.0,0.86,0.5,0.42,0.044,0.37,1.5
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Arsenic,9.2,4.0,0.004,2300.0,3.361727836017593,8.37,Oxic,Generally Oxic,7.0,1.44,153.0,0.72,0.5,0.38,0.029,0.27,2.0
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Cadmium,0.08,0.25,0.00025,320.0,2.505149978319906,8.37,Oxic,Generally Oxic,7.0,1.44,153.0,0.72,0.5,0.38,0.029,0.27,2.0
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Lead,16.1,0.5,0.0005,32200.000000000004,4.507855871695831,8.37,Oxic,Generally Oxic,7.0,1.44,153.0,0.72,0.5,0.38,0.029,0.27,2.0
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Zinc,30.7,25.0,0.025,1228.0,3.089198366805149,8.37,Oxic,Generally Oxic,7.0,1.44,153.0,0.72,0.5,0.38,0.029,0.27,2.0
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Arsenic,10.6,4.0,0.004,2650.0,3.423245873936808,8.37,Oxic,Generally Oxic,7.0,1.77,195.0,0.76,0.5,0.39,0.04,0.27,2.0
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Cadmium,0.63,0.25,0.00025,2520.0,3.401400540781544,8.37,Oxic,Generally Oxic,7.0,1.77,195.0,0.76,0.5,0.39,0.04,0.27,2.0
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Lead,25.0,0.5,0.0005,50000.0,4.698970004336019,8.37,Oxic,Generally Oxic,7.0,1.77,195.0,0.76,0.5,0.39,0.04,0.27,2.0
Villamontes,August 2021,2021-08-09,Bolivia (Non-Mining),Zinc,190.0,25.0,0.025,7600.0,3.8808135922807914,8.37,Oxic,Generally Oxic,7.0,1.77,195.0,0.76,0.5,0.39,0.04,0.27,2.0
Villamontes,December 2022,2022-12-04,Bolivia (Non-Mining),Arsenic,5.0,17.0,0.017,294.11764705882354,2.468521082957745,7.38,Oxic,Generally Oxic,8.0,1.391,330.0,,,,,4.84,2.0
Villamontes,December 2022,2022-12-04,Bolivia (Non-Mining),Cadmium,0.5,0.1,0.0001,5000.0,3.6989700043360187,7.38,Oxic,Generally Oxic,8.0,1.391,330.0,,,,,4.84,2.0
Villamontes,December 2022,2022-12-04,Bolivia (Non-Mining),Lead,10.0,50.0,0.05,200.0,2.3010299956639813,7.38,Oxic,Generally Oxic,8.0,1.391,330.0,,,,,4.84,2.0
Villamontes,December 2022,2022-12-04,Bolivia (Non-Mining),Zinc,38.1,160.0,0.16,238.125,2.3768049930196944,7.38,Oxic,Generally Oxic,8.0,1.391,330.0,,,,,4.84,2.0
Villamontes,December 2022,2022-12-04,Bolivia (Non-Mining),Arsenic,5.0,17.0,0.017,294.11764705882354,2.468521082957745,7.38,Oxic,Generally Oxic,8.0,1.381,292.0,,,,,4.84,2.0
Villamontes,December 2022,2022-12-04,Bolivia (Non-Mining),Cadmium,0.5,0.1,0.0001,5000.0,3.6989700043360187,7.38,Oxic,Generally Oxic,8.0,1.381,292.0,,,,,4.84,2.0
Villamontes,December 2022,2022-12-04,Bolivia (Non-Mining),Lead,10.0,50.0,0.05,200.0,2.3010299956639813,7.38,Oxic,Generally Oxic,8.0,1.381,292.0,,,,,4.84,2.0
Villamontes,December 2022,2022-12-04,Bolivia (Non-Mining),Zinc,34.9,160.0,0.16,218.125,2.338705444303255,7.38,Oxic,Generally Oxic,8.0,1.381,292.0,,,,,4.84,2.0
Villamontes,December 2022,2022-12-04,Bolivia (Non-Mining),Arsenic,5.0,17.0,0.017,294.11764705882354,2.468521082957745,7.38,Oxic,Generally Oxic,8.0,1.313,300.0,,,,,4.84,2.0
Villamontes,December 2022,2022-12-04,Bolivia (Non-Mining),Cadmium,0.5,0.1,0.0001,5000.0,3.6989700043360187,7.38,Oxic,Generally Oxic,8.0,1.313,300.0,,,,,4.84,2.0
Villamontes,December 2022,2022-12-04,Bolivia (Non-Mining),Lead,10.0,50.0,0.05,200.0,2.3010299956639813,7.38,Oxic,Generally Oxic,8.0,1.313,300.0,,,,,4.84,2.0
Villamontes,December 2022,2022-12-04,Bolivia (Non-Mining),Zinc,38.1,160.0,0.16,238.125,2.3768049930196944,7.38,Oxic,Generally Oxic,8.0,1.313,300.0,,,,,4.84,2.0
Villamontes,August 2022,2022-08-07,Bolivia (Non-Mining),Arsenic,10.87,5.0,0.005,2174.0,3.3372595397502756,8.7,Oxic,Generally Oxic,8.0,3.303,429.75,,,,,0.17,1.0
Villamontes,August 2022,2022-08-07,Bolivia (Non-Mining),Cadmium,1.18,2.5,0.0025,471.99999999999994,2.6739419986340875,8.7,Oxic,Generally Oxic,8.0,3.303,429.75,,,,,0.17,1.0
Villamontes,August 2022,2022-08-07,Bolivia (Non-Mining),Lead,15.52,5.0,0.005,3104.0,3.491921712586151,8.7,Oxic,Generally Oxic,8.0,3.303,429.75,,,,,0.17,1.0
Villamontes,August 2022,2022-08-07,Bolivia (Non-Mining),Zinc,64.38,81.0,0.081,794.8148148148148,2.900265953470945,8.7,Oxic,Generally Oxic,8.0,3.303,429.75,,,,,0.17,1.0
Villamontes,August 2022,2022-08-07,Bolivia (Non-Mining),Arsenic,5.09,5.0,0.005,1018.0,3.00774777800074,8.7,Oxic,Generally Oxic,8.0,1.134,129.71,,,,,0.17,1.0
Villamontes,August 2022,2022-08-07,Bolivia (Non-Mining),Cadmium,0.25,2.5,0.0025,100.0,2.0,8.7,Oxic,Generally Oxic,8.0,1.134,129.71,,,,,0.17,1.0
Villamontes,August 2022,2022-08-07,Bolivia (Non-Mining),Lead,5.66,5.0,0.005,1132.0,3.0538464268522527,8.7,Oxic,Generally Oxic,8.0,1.134,129.71,,,,,0.17,1.0
Villamontes,August 2022,2022-08-07,Bolivia (Non-Mining),Zinc,27.08,81.0,0.081,334.32098765432096,2.524163641134457,8.7,Oxic,Generally Oxic,8.0,1.134,129.71,,,,,0.17,1.0
Villamontes,May 2022,2022-05-23,Bolivia (Non-Mining),Arsenic,758.0,5.0,0.005,151600.0,5.180699201296035,9.25,Oxic,Generally Oxic,8.1,1.31,854.0,0.52,0.5,0.34,0.024,0.23,4.0
