Station,Campaign,Date,Metal,Sediment_Conc_mg_per_kg,Water_Conc_ug_per_L,Water_Conc_mg_per_L,Partitioning_Ratio_L_per_kg,Log_Partitioning_Ratio,pH,Clay_%,Organic_Matter_%,DO_mg_per_L,Fe_%,Mn_mg_per_kg,Al_%,S_%,Ca_%,P_%,Location
San Josecito,May 2019,2019-05-15,Arsenic,13.9,10.0,0.01,1390.0,3.143014800254095,8.3,5.0,1.07,8.98,2.8,318.0,1.87,0.5,0.6,0.059,Bolivia (Non-Mining)
San Josecito,May 2019,2019-05-15,Cadmium,0.17,10.0,0.01,17.0,1.2304489213782739,8.3,5.0,1.07,8.98,2.8,318.0,1.87,0.5,0.6,0.059,Bolivia (Non-Mining)
San Josecito,May 2019,2019-05-15,Lead,20.9,10.0,0.01,2090.0,3.3201462861110542,8.3,5.0,1.07,8.98,2.8,318.0,1.87,0.5,0.6,0.059,Bolivia (Non-Mining)
San Josecito,May 2019,2019-05-15,Zinc,94.4,28.0,0.028,3371.4285714285716,3.52781396295585,8.3,5.0,1.07,8.98,2.8,318.0,1.87,0.5,0.6,0.059,Bolivia (Non-Mining)
San Josecito,May 2019,2019-05-15,Arsenic,12.0,10.0,0.01,1200.0,3.0791812460476247,8.3,5.0,1.07,8.98,2.2,234.0,1.35,0.5,0.42,0.048,Bolivia (Non-Mining)
San Josecito,May 2019,2019-05-15,Cadmium,0.13,10.0,0.01,13.0,1.1139433523068367,8.3,5.0,1.07,8.98,2.2,234.0,1.35,0.5,0.42,0.048,Bolivia (Non-Mining)
San Josecito,May 2019,2019-05-15,Lead,15.7,10.0,0.01,1570.0,3.1958996524092336,8.3,5.0,1.07,8.98,2.2,234.0,1.35,0.5,0.42,0.048,Bolivia (Non-Mining)
San Josecito,May 2019,2019-05-15,Zinc,71.8,28.0,0.028,2564.285714285714,3.408966412900081,8.3,5.0,1.07,8.98,2.2,234.0,1.35,0.5,0.42,0.048,Bolivia (Non-Mining)
San Josecito,May 2019,2019-05-15,Arsenic,8.9,10.0,0.01,890.0,2.949390006644913,8.3,5.0,1.07,8.98,2.0,215.0,1.31,0.5,0.35,0.053,Bolivia (Non-Mining)
San Josecito,May 2019,2019-05-15,Cadmium,0.13,10.0,0.01,13.0,1.1139433523068367,8.3,5.0,1.07,8.98,2.0,215.0,1.31,0.5,0.35,0.053,Bolivia (Non-Mining)
San Josecito,May 2019,2019-05-15,Lead,12.9,10.0,0.01,1290.0,3.110589710299249,8.3,5.0,1.07,8.98,2.0,215.0,1.31,0.5,0.35,0.053,Bolivia (Non-Mining)
San Josecito,May 2019,2019-05-15,Zinc,60.4,28.0,0.028,2157.142857142857,3.3338789072789123,8.3,5.0,1.07,8.98,2.0,215.0,1.31,0.5,0.35,0.053,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Arsenic,11.1,4.0,0.004,2775.0,3.443262987458695,7.1,3.0,2.72,7.91,3.35,484.0,2.46,0.5,0.42,0.053,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Cadmium,0.12,0.25,0.00025,480.0,2.681241237375587,7.1,3.0,2.72,7.91,3.35,484.0,2.46,0.5,0.42,0.053,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Lead,23.3,4.0,0.004,5825.0,3.7652959296980564,7.1,3.0,2.72,7.91,3.35,484.0,2.46,0.5,0.42,0.053,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Zinc,87.4,25.0,0.025,3496.0,3.5435714239623652,7.1,3.0,2.72,7.91,3.35,484.0,2.46,0.5,0.42,0.053,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Arsenic,13.0,4.0,0.004,3250.0,3.5118833609788744,7.1,3.0,2.72,7.91,3.98,609.0,2.86,0.5,0.39,0.058,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Cadmium,0.12,0.25,0.00025,480.0,2.681241237375587,7.1,3.0,2.72,7.91,3.98,609.0,2.86,0.5,0.39,0.058,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Lead,34.2,4.0,0.004,8550.0,3.931966114728173,7.1,3.0,2.72,7.91,3.98,609.0,2.86,0.5,0.39,0.058,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Zinc,102.0,25.0,0.025,4080.0,3.61066016308988,7.1,3.0,2.72,7.91,3.98,609.0,2.86,0.5,0.39,0.058,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Arsenic,9.7,4.0,0.004,2424.9999999999995,3.3847117429382823,7.2,2.5,1.97,7.91,2.81,376.0,1.94,0.5,0.41,0.048,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Cadmium,0.09,0.25,0.00025,360.0,2.5563025007672873,7.2,2.5,1.97,7.91,2.81,376.0,1.94,0.5,0.41,0.048,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Lead,19.2,4.0,0.004,4800.0,3.681241237375587,7.2,2.5,1.97,7.91,2.81,376.0,1.94,0.5,0.41,0.048,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Zinc,74.2,25.0,0.025,2968.0,3.4724638966069894,7.2,2.5,1.97,7.91,2.81,376.0,1.94,0.5,0.41,0.048,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Arsenic,11.4,4.0,0.004,2850.0,3.45484486000851,7.2,2.5,1.97,7.91,3.69,570.0,2.9,0.5,0.43,0.053,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Cadmium,0.1,0.25,0.00025,400.0,2.6020599913279625,7.2,2.5,1.97,7.91,3.69,570.0,2.9,0.5,0.43,0.053,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Lead,25.4,4.0,0.004,6349.999999999999,3.8027737252919755,7.2,2.5,1.97,7.91,3.69,570.0,2.9,0.5,0.43,0.053,Bolivia (Non-Mining)
San Josecito,November 2021,2021-11-09,Zinc,85.3,25.0,0.025,3411.9999999999995,3.5330090224954853,7.2,2.5,1.97,7.91,3.69,570.0,2.9,0.5,0.43,0.053,Bolivia (Non-Mining)
San Josecito,August 2022,2022-08-17,Arsenic,10.48,5.0,0.005,2096.0,3.321391278311689,8.0,1.0,0.54,90.2,2.156737,210.51,,,,,Bolivia (Non-Mining)
San Josecito,August 2022,2022-08-17,Cadmium,1.1,2.5,0.0025,440.0,2.6434526764861874,8.0,1.0,0.54,90.2,2.156737,210.51,,,,,Bolivia (Non-Mining)
San Josecito,August 2022,2022-08-17,Lead,11.53,29.0,0.029,397.5862068965517,2.599431309395743,8.0,1.0,0.54,90.2,2.156737,210.51,,,,,Bolivia (Non-Mining)
San Josecito,August 2022,2022-08-17,Zinc,66.91,378.0,0.378,177.010582010582,2.2479992300422054,8.0,1.0,0.54,90.2,2.156737,210.51,,,,,Bolivia (Non-Mining)
San Josecito,August 2022,2022-08-17,Arsenic,5.68,5.0,0.005,1136.0,3.055378331375,8.0,1.0,0.54,90.2,2.4094681,135.89,,,,,Bolivia (Non-Mining)
San Josecito,August 2022,2022-08-17,Cadmium,0.79,2.5,0.0025,316.0,2.499687082618404,8.0,1.0,0.54,90.2,2.4094681,135.89,,,,,Bolivia (Non-Mining)
San Josecito,August 2022,2022-08-17,Lead,8.44,29.0,0.029,291.03448275862064,2.463944448726699,8.0,1.0,0.54,90.2,2.4094681,135.89,,,,,Bolivia (Non-Mining)
San Josecito,August 2022,2022-08-17,Zinc,47.09,378.0,0.378,124.57671957671958,2.095436890605497,8.0,1.0,0.54,90.2,2.4094681,135.89,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Arsenic,4.18,86.0,0.086,48.604651162790695,1.6866778305314674,8.0,0.0,0.57,7.47,0.5131,240.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Cadmium,0.173,3.8,0.0038,45.52631578947368,1.6582625065119851,8.0,0.0,0.57,7.47,0.5131,240.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Lead,11.8,263.0,0.263,44.866920152091254,1.6519262588163675,8.0,0.0,0.57,7.47,0.5131,240.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Zinc,39.0,1128.0,1.128,34.57446808510639,1.5387555073791759,8.0,0.0,0.57,7.47,0.5131,240.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Arsenic,41.0,86.0,0.086,476.7441860465117,2.678285405476168,8.0,0.0,0.57,7.47,0.979,168.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Cadmium,0.111,3.8,0.0038,29.210526315789473,1.4655393821698472,8.0,0.0,0.57,7.47,0.979,168.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Lead,14.6,263.0,0.263,55.51330798479087,1.7443971072946791,8.0,0.0,0.57,7.47,0.979,168.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Zinc,41.0,1128.0,1.128,36.347517730496456,1.560474757072412,8.0,0.0,0.57,7.47,0.979,168.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Arsenic,4.18,86.0,0.086,48.604651162790695,1.6866778305314674,8.0,0.0,0.57,7.47,0.5131,240.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Cadmium,0.173,3.8,0.0038,45.52631578947368,1.6582625065119851,8.0,0.0,0.57,7.47,0.5131,240.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Lead,11.8,263.0,0.263,44.866920152091254,1.6519262588163675,8.0,0.0,0.57,7.47,0.5131,240.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Zinc,39.0,1128.0,1.128,34.57446808510639,1.5387555073791759,8.0,0.0,0.57,7.47,0.5131,240.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Arsenic,41.0,86.0,0.086,476.7441860465117,2.678285405476168,8.0,0.0,0.57,7.47,0.979,168.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Cadmium,0.111,3.8,0.0038,29.210526315789473,1.4655393821698472,8.0,0.0,0.57,7.47,0.979,168.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Lead,14.6,263.0,0.263,55.51330798479087,1.7443971072946791,8.0,0.0,0.57,7.47,0.979,168.0,,,,,Bolivia (Non-Mining)
San Josecito,December 2023,2023-12-04,Zinc,41.0,1128.0,1.128,36.347517730496456,1.560474757072412,8.0,0.0,0.57,7.47,0.979,168.0,,,,,Bolivia (Non-Mining)
San Josecito,February 2024,2024-02-19,Arsenic,16.0,109.0,0.109,146.78899082568807,2.166693484715301,8.6,24.6,1.4,7.74,3.4911,267.0,,,,,Bolivia (Non-Mining)
San Josecito,February 2024,2024-02-19,Cadmium,5.0,134.0,0.134,37.31343283582089,1.571865205971211,8.6,24.6,1.4,7.74,3.4911,267.0,,,,,Bolivia (Non-Mining)
San Josecito,February 2024,2024-02-19,Lead,16.0,593.0,0.593,26.9814502529511,1.4310652892916622,8.6,24.6,1.4,7.74,3.4911,267.0,,,,,Bolivia (Non-Mining)
San Josecito,February 2024,2024-02-19,Zinc,72.0,25.0,0.025,2880.0,3.459392487759231,8.6,24.6,1.4,7.74,3.4911,267.0,,,,,Bolivia (Non-Mining)
San Josecito,February 2024,2024-02-19,Arsenic,24.0,109.0,0.109,220.1834862385321,2.3427847437709826,8.6,24.6,1.4,7.74,4.724,364.0,,,,,Bolivia (Non-Mining)
San Josecito,February 2024,2024-02-19,Cadmium,5.0,134.0,0.134,37.31343283582089,1.571865205971211,8.6,24.6,1.4,7.74,4.724,364.0,,,,,Bolivia (Non-Mining)
San Josecito,February 2024,2024-02-19,Lead,22.0,593.0,0.593,37.09949409780776,1.5693679874579436,8.6,24.6,1.4,7.74,4.724,364.0,,,,,Bolivia (Non-Mining)
San Josecito,February 2024,2024-02-19,Zinc,98.0,25.0,0.025,3920.0,3.593286067020457,8.6,24.6,1.4,7.74,4.724,364.0,,,,,Bolivia (Non-Mining)
Liviara,October 2017,2017-10-19,Arsenic,18.1,10.0,0.01,1810.0,3.2576785748691846,7.9,0.0,0.67,7.72,1.45,208.0,2.55,0.5,0.77,0.043,Argentina/Paraguay
Liviara,October 2017,2017-10-19,Cadmium,0.89,1.0,0.001,890.0,2.949390006644913,7.9,0.0,0.67,7.72,1.45,208.0,2.55,0.5,0.77,0.043,Argentina/Paraguay
Liviara,October 2017,2017-10-19,Lead,11.5,1.0,0.001,11500.0,4.060697840353612,7.9,0.0,0.67,7.72,1.45,208.0,2.55,0.5,0.77,0.043,Argentina/Paraguay
Liviara,October 2017,2017-10-19,Zinc,166.0,10.0,0.01,16600.0,4.220108088040055,7.9,0.0,0.67,7.72,1.45,208.0,2.55,0.5,0.77,0.043,Argentina/Paraguay
Liviara,May 2019,2019-05-09,Arsenic,62.3,10.0,0.01,6230.0,3.7944880466591697,8.0,4.0,5.23,8.47,4.14,3420.0,3.51,0.5,0.78,0.09,Argentina/Paraguay
Liviara,May 2019,2019-05-09,Cadmium,14.6,10.0,0.01,1460.0,3.164352855784437,8.0,4.0,5.23,8.47,4.14,3420.0,3.51,0.5,0.78,0.09,Argentina/Paraguay
Liviara,May 2019,2019-05-09,Lead,52.7,10.0,0.01,5270.0,3.7218106152125467,8.0,4.0,5.23,8.47,4.14,3420.0,3.51,0.5,0.78,0.09,Argentina/Paraguay
Liviara,May 2019,2019-05-09,Zinc,1170.0,223.0,0.223,5246.636771300448,3.719880998698001,8.0,4.0,5.23,8.47,4.14,3420.0,3.51,0.5,0.78,0.09,Argentina/Paraguay
Liviara,October 2022,2022-10-19,Arsenic,16.3,14.0,0.014,1164.2857142857142,3.06605956872572,7.7,0.0,0.7,8.86,2.095,274.0,,,,,Argentina/Paraguay
Liviara,October 2022,2022-10-19,Cadmium,2.3,2.5,0.0025,919.9999999999999,2.963787827345555,7.7,0.0,0.7,8.86,2.095,274.0,,,,,Argentina/Paraguay
Liviara,October 2022,2022-10-19,Lead,10.0,16.0,0.016,625.0,2.7958800173440754,7.7,0.0,0.7,8.86,2.095,274.0,,,,,Argentina/Paraguay
Liviara,October 2022,2022-10-19,Zinc,393.0,301.0,0.301,1305.6478405315615,3.1158260547815835,7.7,0.0,0.7,8.86,2.095,274.0,,,,,Argentina/Paraguay
Liviara,October 2022,2022-10-19,Arsenic,14.4,14.0,0.014,1028.5714285714287,3.0122344564170116,7.7,0.0,0.7,8.86,1.997,282.0,,,,,Argentina/Paraguay
Liviara,October 2022,2022-10-19,Cadmium,2.2,2.5,0.0025,880.0,2.9444826721501687,7.7,0.0,0.7,8.86,1.997,282.0,,,,,Argentina/Paraguay
Liviara,October 2022,2022-10-19,Lead,10.0,16.0,0.016,625.0,2.7958800173440754,7.7,0.0,0.7,8.86,1.997,282.0,,,,,Argentina/Paraguay
Liviara,October 2022,2022-10-19,Zinc,365.0,301.0,0.301,1212.624584717608,3.0837263688626315,7.7,0.0,0.7,8.86,1.997,282.0,,,,,Argentina/Paraguay
Liviara,October 2022,2022-10-19,Arsenic,18.8,14.0,0.014,1342.857142857143,3.128029813585442,7.7,0.0,0.7,8.86,2.146,284.0,,,,,Argentina/Paraguay
Liviara,October 2022,2022-10-19,Cadmium,2.7,2.5,0.0025,1080.0,3.03342375548695,7.7,0.0,0.7,8.86,2.146,284.0,,,,,Argentina/Paraguay
Liviara,October 2022,2022-10-19,Lead,10.0,16.0,0.016,625.0,2.7958800173440754,7.7,0.0,0.7,8.86,2.146,284.0,,,,,Argentina/Paraguay
Liviara,October 2022,2022-10-19,Zinc,393.0,301.0,0.301,1305.6478405315615,3.1158260547815835,7.7,0.0,0.7,8.86,2.146,284.0,,,,,Argentina/Paraguay
Liviara,December 2023,2023-12-13,Arsenic,8.42,38.0,0.038,221.57894736842107,2.3455284948828394,7.3,2.0,2.53,6.53,0.6499,212.0,,,,,Argentina/Paraguay
Liviara,December 2023,2023-12-13,Cadmium,2.284,2.9,0.0029,787.5862068965517,2.8962981016748546,7.3,2.0,2.53,6.53,0.6499,212.0,,,,,Argentina/Paraguay
Liviara,December 2023,2023-12-13,Lead,8.01,25.0,0.025,320.4,2.5056925074122,7.3,2.0,2.53,6.53,0.6499,212.0,,,,,Argentina/Paraguay
Liviara,December 2023,2023-12-13,Zinc,275.0,616.0,0.616,446.42857142857144,2.6497519816658373,7.3,2.0,2.53,6.53,0.6499,212.0,,,,,Argentina/Paraguay
Liviara,December 2023,2023-12-13,Arsenic,7.95,38.0,0.038,209.21052631578948,2.32058353203966,7.3,2.0,2.53,6.53,0.668,183.0,,,,,Argentina/Paraguay
Liviara,December 2023,2023-12-13,Cadmium,2.388,2.9,0.0029,823.448275862069,2.9156363245583754,7.3,2.0,2.53,6.53,0.668,183.0,,,,,Argentina/Paraguay
Liviara,December 2023,2023-12-13,Lead,11.4,25.0,0.025,456.0,2.658964842664435,7.3,2.0,2.53,6.53,0.668,183.0,,,,,Argentina/Paraguay
Liviara,December 2023,2023-12-13,Zinc,204.0,616.0,0.616,331.16883116883116,2.520049455261473,7.3,2.0,2.53,6.53,0.668,183.0,,,,,Argentina/Paraguay
Chuquiago,October 2017,2017-10-05,Arsenic,9.3,10.0,0.01,930.0,2.9684829485539352,7.8,1.0,0.6,8.03,2.37,352.0,2.38,0.5,1.39,0.078,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Cadmium,0.21,1.0,0.001,210.0,2.322219294733919,7.8,1.0,0.6,8.03,2.37,352.0,2.38,0.5,1.39,0.078,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Lead,19.0,1.0,0.001,19000.0,4.278753600952829,7.8,1.0,0.6,8.03,2.37,352.0,2.38,0.5,1.39,0.078,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Zinc,76.9,10.0,0.01,7690.0,3.885926339801431,7.8,1.0,0.6,8.03,2.37,352.0,2.38,0.5,1.39,0.078,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Arsenic,8.5,10.0,0.01,850.0,2.929418925714293,7.8,1.0,0.6,8.03,2.08,281.0,2.35,0.5,1.17,0.059,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Cadmium,0.16,1.0,0.001,160.0,2.2041199826559246,7.8,1.0,0.6,8.03,2.08,281.0,2.35,0.5,1.17,0.059,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Lead,15.9,1.0,0.001,15900.0,4.201397124320452,7.8,1.0,0.6,8.03,2.08,281.0,2.35,0.5,1.17,0.059,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Zinc,70.7,10.0,0.01,7070.0,3.8494194137968996,7.8,1.0,0.6,8.03,2.08,281.0,2.35,0.5,1.17,0.059,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Arsenic,7.3,10.0,0.01,730.0,2.863322860120456,8.2,0.0,0.32,8.03,2.01,249.0,1.8,0.5,0.4,0.06,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Cadmium,0.09,1.0,0.001,90.0,1.954242509439325,8.2,0.0,0.32,8.03,2.01,249.0,1.8,0.5,0.4,0.06,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Lead,14.2,1.0,0.001,14199.999999999998,4.152288344383057,8.2,0.0,0.32,8.03,2.01,249.0,1.8,0.5,0.4,0.06,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Zinc,67.6,10.0,0.01,6759.999999999999,3.829946695941636,8.2,0.0,0.32,8.03,2.01,249.0,1.8,0.5,0.4,0.06,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Arsenic,9.6,10.0,0.01,960.0,2.9822712330395684,8.0,0.0,0.4,8.03,2.38,345.0,2.02,0.5,1.39,0.102,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Cadmium,0.19,1.0,0.001,190.0,2.278753600952829,8.0,0.0,0.4,8.03,2.38,345.0,2.02,0.5,1.39,0.102,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Lead,18.0,1.0,0.001,18000.0,4.2552725051033065,8.0,0.0,0.4,8.03,2.38,345.0,2.02,0.5,1.39,0.102,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Zinc,69.9,10.0,0.01,6990.0,3.8444771757456815,8.0,0.0,0.4,8.03,2.38,345.0,2.02,0.5,1.39,0.102,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Arsenic,7.4,10.0,0.01,740.0,2.8692317197309762,8.0,0.0,0.4,8.03,1.78,257.0,2.3,0.5,1.17,0.066,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Cadmium,0.14,1.0,0.001,140.0,2.146128035678238,8.0,0.0,0.4,8.03,1.78,257.0,2.3,0.5,1.17,0.066,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Lead,14.1,1.0,0.001,14100.0,4.14921911265538,8.0,0.0,0.4,8.03,1.78,257.0,2.3,0.5,1.17,0.066,Potosí (Mining Zone)
Chuquiago,October 2017,2017-10-05,Zinc,58.7,10.0,0.01,5870.0,3.7686381012476144,8.0,0.0,0.4,8.03,1.78,257.0,2.3,0.5,1.17,0.066,Potosí (Mining Zone)
Chuquiago,April 2019,2019-04-25,Arsenic,15.7,10.0,0.01,1570.0,3.1958996524092336,8.2,3.0,0.63,6.84,4.16,449.0,1.86,0.5,1.02,0.076,Potosí (Mining Zone)
Chuquiago,April 2019,2019-04-25,Cadmium,0.36,10.0,0.01,36.0,1.5563025007672873,8.2,3.0,0.63,6.84,4.16,449.0,1.86,0.5,1.02,0.076,Potosí (Mining Zone)
Chuquiago,April 2019,2019-04-25,Lead,29.9,10.0,0.01,2990.0,3.4756711883244296,8.2,3.0,0.63,6.84,4.16,449.0,1.86,0.5,1.02,0.076,Potosí (Mining Zone)
Chuquiago,April 2019,2019-04-25,Zinc,127.0,830.0,0.83,153.0120481927711,2.184725628579883,8.2,3.0,0.63,6.84,4.16,449.0,1.86,0.5,1.02,0.076,Potosí (Mining Zone)
Chuquiago,April 2019,2019-04-25,Arsenic,13.6,10.0,0.01,1360.0,3.1335389083702174,8.2,3.0,0.63,6.84,4.6,477.0,1.92,0.5,1.08,0.089,Potosí (Mining Zone)
Chuquiago,April 2019,2019-04-25,Cadmium,0.3,10.0,0.01,30.0,1.4771212547196624,8.2,3.0,0.63,6.84,4.6,477.0,1.92,0.5,1.08,0.089,Potosí (Mining Zone)
Chuquiago,April 2019,2019-04-25,Lead,42.7,10.0,0.01,4270.0,3.630427875025024,8.2,3.0,0.63,6.84,4.6,477.0,1.92,0.5,1.08,0.089,Potosí (Mining Zone)
Chuquiago,April 2019,2019-04-25,Zinc,131.0,830.0,0.83,157.83132530120483,2.1981932032796903,8.2,3.0,0.63,6.84,4.6,477.0,1.92,0.5,1.08,0.089,Potosí (Mining Zone)
Chuquiago,April 2019,2019-04-25,Arsenic,10.8,10.0,0.01,1080.0,3.03342375548695,8.2,3.0,0.63,6.84,3.02,327.0,1.99,0.5,0.92,0.059,Potosí (Mining Zone)
Chuquiago,April 2019,2019-04-25,Cadmium,0.19,10.0,0.01,19.0,1.2787536009528289,8.2,3.0,0.63,6.84,3.02,327.0,1.99,0.5,0.92,0.059,Potosí (Mining Zone)
